codigo,ano,mes,ym,profundidade,nivel_piezo,rr,eto,caudal,rr_lag1,rr_lag2,eto_lag1,eto_lag2,caudal_lag1,caudal_lag2
365/233,2009,6,2009-06-01,,,43.2000006,5.901,61.805,18.8000001,45.6000021,5.450967741935483,3.6593333333333335,105.53967741935485,103.90366666666668
365/233,2009,7,2009-07-01,,,2.5,5.936451612903226,89.45354838709677,43.2000006,18.8000001,5.901,5.450967741935483,61.805,105.53967741935485
365/233,2009,8,2009-08-01,,,0.0,6.0,97.82612903225808,2.5,43.2000006,5.936451612903226,5.901,89.45354838709677,61.805
365/233,2009,9,2009-09-01,,,3.6000001,4.486666666666666,62.324333333333335,0.0,2.5,6.0,5.936451612903226,97.82612903225808,89.45354838709677
365/233,2009,10,2009-10-01,,,59.100003,2.9212903225806452,46.85225806451613,3.6000001,0.0,4.486666666666666,6.0,62.324333333333335,97.82612903225808
365/233,2009,11,2009-11-01,,,83.8000014,1.4220000000000002,46.864,59.100003,3.6000001,2.9212903225806452,4.486666666666666,46.85225806451613,62.324333333333335
365/233,2009,12,2009-12-01,,,191.900001,1.075161290322581,240.7858064516129,83.8000014,59.100003,1.4220000000000002,2.9212903225806452,46.864,46.85225806451613
365/233,2010,1,2010-01-01,,,91.6000015,1.1496774193548387,911.6054838709678,191.900001,83.8000014,1.075161290322581,1.4220000000000002,240.7858064516129,46.864
365/233,2010,2,2010-02-01,,,121.4000013,1.6178571428571429,1176.1010714285717,91.6000015,191.900001,1.1496774193548387,1.075161290322581,911.6054838709678,240.7858064516129
365/233,2010,3,2010-03-01,,,91.8000011,2.5361290322580645,1255.9080645161291,121.4000013,91.6000015,1.6178571428571429,1.1496774193548387,1176.1010714285717,911.6054838709678
365/233,2010,4,2010-04-01,,,73.8000011,4.041666666666667,421.54633333333334,91.8000011,121.4000013,2.5361290322580645,1.6178571428571429,1255.9080645161291,1176.1010714285717
365/233,2010,5,2010-05-01,,,22.7,5.00516129032258,223.65774193548387,73.8000011,91.8000011,4.041666666666667,2.5361290322580645,421.54633333333334,1255.9080645161291
365/233,2010,6,2010-06-01,,,15.8,5.805000000000001,138.26899999999998,22.7,73.8000011,5.00516129032258,4.041666666666667,223.65774193548387,421.54633333333334
365/233,2010,7,2010-07-01,,,0.0,6.815483870967742,155.73129032258063,15.8,22.7,5.805000000000001,5.00516129032258,138.26899999999998,223.65774193548387
365/233,2010,8,2010-08-01,,,0.0,6.397096774193549,88.30483870967741,0.0,15.8,6.815483870967742,5.805000000000001,155.73129032258063,138.26899999999998
365/233,2010,9,2010-09-01,,,0.0,4.438666666666666,64.90333333333334,0.0,0.0,6.397096774193549,6.815483870967742,88.30483870967741,155.73129032258063
365/233,2010,10,2010-10-01,,,85.700001,2.4709677419354836,153.45516129032256,0.0,0.0,4.438666666666666,6.397096774193549,64.90333333333334,88.30483870967741
365/233,2010,11,2010-11-01,,,73.1000016,1.43,173.60066666666668,85.700001,0.0,2.4709677419354836,4.438666666666666,153.45516129032256,64.90333333333334
365/233,2010,12,2010-12-01,,,142.1000015,1.0538709677419356,431.9452380952381,73.1000016,85.700001,1.43,2.4709677419354836,173.60066666666668,153.45516129032256
365/233,2011,1,2011-01-01,,,75.8000002,1.1225806451612903,777.234761904762,142.1000015,73.1000016,1.0538709677419356,1.43,431.9452380952381,173.60066666666668
365/233,2011,2,2011-02-01,,,98.800001,1.879642857142857,373.4892592592592,75.8000002,142.1000015,1.1225806451612903,1.0538709677419356,777.234761904762,431.9452380952381
365/233,2011,3,2011-03-01,,,55.8000002,2.641290322580645,491.5732258064516,98.800001,75.8000002,1.879642857142857,1.1225806451612903,373.4892592592592,777.234761904762
365/233,2011,4,2011-04-01,,,0.0,4.238,361.4786666666667,55.8000002,98.800001,2.641290322580645,1.879642857142857,491.5732258064516,373.4892592592592
365/233,2011,5,2011-05-01,,,25.700000000000003,5.054516129032258,328.18451612903226,0.0,55.8000002,4.238,2.641290322580645,361.4786666666667,491.5732258064516
365/233,2011,6,2011-06-01,,,2.6000001,5.62,241.34566666666663,25.700000000000003,0.0,5.054516129032258,4.238,328.18451612903226,361.4786666666667
365/233,2011,7,2011-07-01,,,0.0,5.468064516129032,121.95677419354838,2.6000001,25.700000000000003,5.62,5.054516129032258,241.34566666666663,328.18451612903226
365/233,2011,8,2011-08-01,,,30.1000001,5.000645161290323,106.22419354838708,0.0,2.6000001,5.468064516129032,5.62,121.95677419354838,241.34566666666663
365/233,2011,9,2011-09-01,,,8.7,4.280666666666666,59.220666666666666,30.1000001,0.0,5.000645161290323,5.468064516129032,106.22419354838708,121.95677419354838
365/233,2011,10,2011-10-01,,,100.4,3.0632258064516127,94.19903225806452,8.7,30.1000001,4.280666666666666,5.000645161290323,59.220666666666666,106.22419354838708
365/233,2011,11,2011-11-01,,,154.0000024,1.4306666666666668,342.017,100.4,8.7,3.0632258064516127,4.280666666666666,94.19903225806452,59.220666666666666
365/233,2011,12,2011-12-01,,,23.30000044,1.1638709677419354,243.5225806451613,154.0000024,100.4,1.4306666666666668,3.0632258064516127,342.017,94.19903225806452
365/233,2012,1,2012-01-01,,,7.5,1.378064516129032,105.70451612903226,23.30000044,154.0000024,1.1638709677419354,1.4306666666666668,243.5225806451613,342.017
365/233,2012,2,2012-02-01,,,0.0,2.0175862068965515,50.47275862068965,7.5,23.30000044,1.378064516129032,1.1638709677419354,105.70451612903226,243.5225806451613
365/233,2012,3,2012-03-01,,,2.3,3.1835483870967742,45.43741935483871,0.0,7.5,2.0175862068965515,1.378064516129032,50.47275862068965,105.70451612903226
365/233,2012,4,2012-04-01,,,61.800001,3.004,48.64366666666667,2.3,0.0,3.1835483870967742,2.0175862068965515,45.43741935483871,50.47275862068965
365/233,2012,5,2012-05-01,,,51.8000001,5.063225806451613,48.104838709677416,61.800001,2.3,3.004,3.1835483870967742,48.64366666666667,45.43741935483871
365/233,2012,6,2012-06-01,,,2.2,5.473333333333333,63.95333333333333,51.8000001,61.800001,5.063225806451613,3.004,48.104838709677416,48.64366666666667
365/233,2012,7,2012-07-01,,,0.0,5.848064516129032,44.262580645161286,2.2,51.8000001,5.473333333333333,5.063225806451613,63.95333333333333,48.104838709677416
365/233,2012,8,2012-08-01,,,7.8,5.330645161290323,47.23451612903226,0.0,2.2,5.848064516129032,5.473333333333333,44.262580645161286,63.95333333333333
365/233,2012,9,2012-09-01,,,27.4,4.217666666666667,46.141,7.8,0.0,5.330645161290323,5.848064516129032,47.23451612903226,44.262580645161286
365/233,2012,10,2012-10-01,,,87.4000001,2.415483870967742,110.51354838709678,27.4,7.8,4.217666666666667,5.330645161290323,46.141,47.23451612903226
365/233,2012,11,2012-11-01,,,147.8000031,1.3246666666666669,287.58866666666665,87.4000001,27.4,2.415483870967742,4.217666666666667,110.51354838709678,46.141
365/233,2012,12,2012-12-01,,,73.9000013,1.0796774193548386,322.6738709677419,147.8000031,87.4000001,1.3246666666666669,2.415483870967742,287.58866666666665,110.51354838709678
365/233,2013,1,2013-01-01,,,88.3000005,1.184193548387097,261.06413793103445,73.9000013,147.8000031,1.0796774193548386,1.3246666666666669,322.6738709677419,287.58866666666665
365/233,2013,2,2013-02-01,,,47.4000002,1.6289285714285715,241.98857142857145,88.3000005,73.9000013,1.184193548387097,1.0796774193548386,261.06413793103445,322.6738709677419
365/233,2013,3,2013-03-01,,,125.0000017,2.109032258064516,543.0877777777778,47.4000002,88.3000005,1.6289285714285715,1.184193548387097,241.98857142857145,261.06413793103445
365/233,2013,4,2013-04-01,,,24.4000003,3.5516666666666667,428.0545833333333,125.0000017,47.4000002,2.109032258064516,1.6289285714285715,543.0877777777778,241.98857142857145
365/233,2013,5,2013-05-01,,,0.90000004,4.546774193548386,232.24517241379309,24.4000003,125.0000017,3.5516666666666667,2.109032258064516,428.0545833333333,543.0877777777778
365/233,2013,6,2013-06-01,,,12.6000001,5.789,279.69875,0.90000004,24.4000003,4.546774193548386,3.5516666666666667,232.24517241379309,428.0545833333333
365/233,2013,7,2013-07-01,,,2.0,6.249354838709677,239.3816,12.6000001,0.90000004,5.789,4.546774193548386,279.69875,232.24517241379309
365/233,2013,8,2013-08-01,,,0.0,5.993870967741936,146.751935483871,2.0,12.6000001,6.249354838709677,5.789,239.3816,279.69875
365/233,2013,9,2013-09-01,,,51.700001,4.253333333333333,127.51366666666668,0.0,2.0,5.993870967741936,6.249354838709677,146.751935483871,239.3816
365/233,2013,10,2013-10-01,,,94.5000011,2.403870967741935,128.33612903225807,51.700001,0.0,4.253333333333333,5.993870967741936,127.51366666666668,146.751935483871
365/233,2013,11,2013-11-01,,,12.1000001,1.4196666666666669,139.814,94.5000011,51.700001,2.403870967741935,4.253333333333333,128.33612903225807,127.51366666666668
365/233,2013,12,2013-12-01,,,92.0000003,1.1458064516129034,83.25354838709679,12.1000001,94.5000011,1.4196666666666669,2.403870967741935,139.814,128.33612903225807
365/233,2014,1,2014-01-01,,,133.2000011,1.085483870967742,295.2745161290323,92.0000003,12.1000001,1.1458064516129034,1.4196666666666669,83.25354838709679,139.814
365/233,2014,2,2014-02-01,,,123.9000013,1.5635714285714286,586.4364285714286,133.2000011,92.0000003,1.085483870967742,1.1458064516129034,295.2745161290323,83.25354838709679
365/233,2014,3,2014-03-01,,,66.10000099999999,2.580322580645161,354.4691666666667,123.9000013,133.2000011,1.5635714285714286,1.085483870967742,586.4364285714286,295.2745161290323
365/233,2014,4,2014-04-01,,,57.7000003,3.594333333333333,303.17923076923074,66.10000099999999,123.9000013,2.580322580645161,1.5635714285714286,354.4691666666667,586.4364285714286
365/233,2014,5,2014-05-01,,,21.400001,4.962580645161291,57.604838709677416,57.7000003,66.10000099999999,3.594333333333333,2.580322580645161,303.17923076923074,354.4691666666667
365/233,2014,6,2014-06-01,,,39.6000003,5.235333333333333,64.05692307692308,21.400001,57.7000003,4.962580645161291,3.594333333333333,57.604838709677416,303.17923076923074
365/233,2014,7,2014-07-01,,,7.8000001,5.648387096774194,140.84884615384615,39.6000003,21.400001,5.235333333333333,4.962580645161291,64.05692307692308,57.604838709677416
365/233,2014,8,2014-08-01,,,0.0,5.111290322580645,272.5296153846154,7.8000001,39.6000003,5.648387096774194,5.235333333333333,140.84884615384615,64.05692307692308
365/233,2014,9,2014-09-01,,,94.0000011,3.599,326.0821052631579,0.0,7.8000001,5.111290322580645,5.648387096774194,272.5296153846154,140.84884615384615
365/233,2014,10,2014-10-01,,,78.60000099999999,2.4812903225806453,47.95703703703703,94.0000011,0.0,3.599,5.111290322580645,326.0821052631579,272.5296153846154
365/233,2014,11,2014-11-01,,,210.100001,1.3159999999999998,43.54,78.60000099999999,94.0000011,2.4812903225806453,3.599,47.95703703703703,326.0821052631579
365/233,2014,12,2014-12-01,,,24.900001099999997,1.1183870967741936,43.54,210.100001,78.60000099999999,1.3159999999999998,2.4812903225806453,43.54,47.95703703703703
365/233,2015,1,2015-01-01,,,70.50000114,1.2687096774193547,,24.900001099999997,210.100001,1.1183870967741936,1.3159999999999998,43.54,43.54
365/233,2015,2,2015-02-01,,,13.2000001,1.5764285714285715,,70.50000114,24.900001099999997,1.2687096774193547,1.1183870967741936,,43.54
365/233,2015,3,2015-03-01,,,14.1,2.8680645161290323,,13.2000001,70.50000114,1.5764285714285715,1.2687096774193547,,
365/233,2015,4,2015-04-01,,,56.1000013,3.7483333333333335,,14.1,13.2000001,2.8680645161290323,1.5764285714285715,,
365/233,2015,5,2015-05-01,,,1.3000001,5.441612903225806,56.575357142857136,56.1000013,14.1,3.7483333333333335,2.8680645161290323,,
365/233,2015,6,2015-06-01,,,15.6000004,6.272666666666667,120.972,1.3000001,56.1000013,5.441612903225806,3.7483333333333335,56.575357142857136,
365/233,2015,7,2015-07-01,,,0.8,5.958387096774194,113.284,15.6000004,1.3000001,6.272666666666667,5.441612903225806,120.972,56.575357142857136
365/233,2015,8,2015-08-01,,,4.7000003,5.33741935483871,68.88736842105263,0.8,15.6000004,5.958387096774194,6.272666666666667,113.284,120.972
365/233,2015,9,2015-09-01,,,7.7,3.9883333333333337,132.7175,4.7000003,0.8,5.33741935483871,5.958387096774194,68.88736842105263,113.284
